config_id,fetchWidth,decodeWidth,MemDispatchWidth,MemIssueWidth,MemNumEntries,IntDispatchWidth,IntIssueWidth,IntNumEntries,FpDispatchWidth,FpIssueWidth,FpNumEntries,maxBrCount,numFetchBufferEntries,numRasEntries,numRobEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,numDCacheBanks,ICacheWay,ICacheFetchBytes,ICacheTLB,DCacheWay,DCacheMSHR,DCacheTLB,ipc_Dhrystone,ipc_median,ipc_mm,ipc_multiply,ipc_qsort,ipc_rsort,ipc_spmv,ipc_towers,ipc_vvadd,avg_ipc,power_w,area_um2,runtime_s
7809,4,4,4,2,64,4,2,32,4,2,16,12,16,32,96,112,112,16,16,2,8,8,8,8,2,8,1.5646845211075806,0.6655907942744878,1.6156099466215337,1.073124195766961,0.5535851862469318,1.8642301913906851,1.0881204333585286,1.0054602184087365,1.1493566176470589,1.175529122758056,0.357639,1441165.793031,9474
7810,4,4,4,1,16,4,2,32,4,4,64,20,8,16,64,64,64,8,8,1,2,8,8,2,4,8,1.2465627741576872,0.6141395830635763,0.9190520274023329,0.9846110002849815,0.5269982730315758,0.8946084321613291,0.8376976045000485,0.7721645367412141,0.900287976961843,0.8551246898116209,0.31668599999999997,1081976.841171,8975
7811,4,4,4,2,16,4,4,64,4,2,16,20,40,32,96,112,112,32,32,2,2,8,8,2,4,8,1.6087429993777225,0.6783466819221968,1.195002166690741,1.0814738630774046,0.5464888503698856,0.9734131450595177,0.9548683083215875,1.000776397515528,1.0543844856661047,1.0103885442222988,0.362796,1292847.556327,12646
7812,4,4,4,2,16,4,3,64,4,3,32,12,16,16,96,48,48,24,24,2,2,8,16,2,2,16,1.4955768566355185,0.6807808238840247,0.8929625098942218,1.0743636444404958,0.5478332949165765,0.798356077524512,0.7677948398853308,0.9122434536447275,0.7467900865930128,0.8796335097131577,0.311661,1095807.920278,9090
7813,4,2,2,2,16,2,2,16,2,1,16,20,32,32,32,112,112,32,32,2,2,8,8,2,4,8,1.502239582912991,0.6607690164391196,1.0842726081258192,1.073886594733804,0.5434370616609724,0.9437873409907626,0.9034805575168013,0.9777496839443742,0.906816533720087,0.955159886671637,0.32358,1055507.23948,6248
7814,4,4,4,1,16,4,1,16,4,1,16,20,24,16,64,64,64,8,8,1,2,8,32,2,2,32,1.2070266905299198,0.621543703315424,0.8545604792893297,0.7830662133721872,0.5359151478884538,0.8202262798896383,0.822149248048734,0.7546838407494145,0.8699130434782608,0.8076760718401514,0.282039,882379.235439,4516
7815,4,4,4,1,64,4,4,32,4,1,64,20,40,24,128,64,64,16,16,2,2,8,8,2,8,8,1.6081731392284764,0.6542068965517241,1.0947465925631865,1.108183651026393,0.5483656273710272,0.9616814556890936,0.9436796678684585,0.8506379234491861,1.016253555465258,0.9762142788014229,0.35233600000000004,1172803.322468,8600
7816,4,4,4,1,64,4,4,64,4,1,16,20,40,16,64,64,64,16,16,2,8,8,32,8,2,32,1.5919163238601863,0.6598497495826378,1.3747092057161847,1.1003685336002549,0.5499688501245995,1.7912569563580065,1.092801113360324,0.8559096945551129,1.0321914981427982,1.116552436144456,0.355259,1421444.104611,12645
7817,4,3,3,1,64,3,3,64,3,2,32,8,24,16,96,64,64,32,32,2,4,8,16,4,8,16,1.5508398320335932,0.6606769745089845,1.596487842531841,1.0981700949007855,0.5473941101175053,1.5756507816741352,0.9957059281247298,0.85288928098809,1.0309150865622423,1.100969992382434,0.354619,1240934.520773,9597
7818,8,3,3,1,16,3,2,16,3,2,64,8,24,32,96,64,64,24,24,2,8,16,32,8,2,32,1.881074853718432,0.7188541982418915,1.852855543113102,1.244660593896351,0.6005500673006371,1.8100971448504772,1.263438894170994,0.8489571899012075,1.0283717105263157,1.2498733550799344,0.48739499999999997,1733800.10809,7759
7819,4,4,4,2,64,4,2,32,4,3,64,12,20,24,32,64,64,32,32,2,2,8,8,2,2,8,1.5479895213938208,0.6779588336192109,1.076933090341057,1.066169987656498,0.54120485726422,0.8669701081453279,0.849478756884343,0.9597915115413254,0.9349532710280374,0.9468277708748712,0.32158800000000004,1141047.295237,10441
7820,8,4,4,2,16,4,4,16,4,1,64,12,32,16,128,112,112,8,8,2,8,16,32,8,8,32,1.6042368718165285,0.7790735873850198,1.0227469402892817,1.4644262791401756,0.6149593722477372,1.8947595547391949,1.1129006281204703,0.8478403858802894,0.9842581660763479,1.147244642855005,0.530449,1903227.747924,8665
7821,4,4,4,1,64,4,4,32,4,1,16,20,24,24,128,112,112,32,32,1,4,8,32,4,2,32,1.6099953292853806,0.6567432844087511,1.3842936025433654,1.092169436416185,0.5478381517238934,1.6026974158344487,0.992644946273631,0.8489571899012075,1.0317656765676568,1.0852338925505023,0.36954899999999996,1296476.019108,8940
7822,8,5,5,2,16,5,5,64,5,5,16,16,40,32,130,48,48,32,32,2,8,16,32,8,8,32,1.395013152865526,0.7501186145816859,1.0888391682021585,1.2410201149425288,0.597848328439506,1.3138321543112312,0.8977523710536572,0.9564679693297057,0.7874685138539043,1.003151154175545,0.5618869999999999,2099490.307237,17838
7823,4,3,3,1,16,3,2,16,3,2,16,16,24,24,96,112,112,24,24,1,2,8,32,2,2,32,1.5477320916309816,0.6563797398283975,1.180620302540196,1.0775228335932279,0.5448866041196389,0.9062460307379652,0.9076579535005911,0.8448765566965261,1.0068438003220612,0.9636406569966205,0.329796,1054142.870827,5894
7824,4,4,4,2,64,4,3,16,4,1,64,16,32,32,64,96,96,8,8,2,2,8,32,2,8,32,1.4321061742642816,0.674775928297055,0.874894247038917,1.0762281950872197,0.5485359975500096,0.9400620350800143,0.8946141895390989,0.8357467041279447,1.037328909166321,0.9238102644612068,0.338132,1149513.823169,9200
7825,4,2,2,1,16,2,2,64,2,1,64,8,8,24,32,112,112,32,32,2,4,8,8,4,2,8,1.472937043015858,0.6588415057646896,1.3692485931810658,1.0763718901597756,0.5443657970427207,1.5439135883726591,0.9545781068685417,0.854585635359116,0.9114431486880467,1.0429205898280527,0.31550900000000004,1106944.844781,5703
7826,4,4,4,2,16,4,4,64,4,3,16,20,8,24,96,112,112,32,32,2,2,8,32,2,4,32,1.3950445183919418,0.6248188644447372,1.1090307877921266,0.9877879431465447,0.5294568728419284,0.9315877091811199,0.9139002777410395,0.9385922330097087,0.9081336238198984,0.9264836478187828,0.37459,1346074.15594,13567
7827,4,4,4,2,16,4,4,32,4,2,16,20,24,32,32,112,112,16,16,2,2,8,32,2,4,32,1.5629371510138965,0.6713375796178344,1.111713325867861,1.0922187598789685,0.5475105103907784,0.9484817600726717,0.8581292533902936,0.9755297679112008,0.9469897765997728,0.9683164316381421,0.32716300000000004,1163801.381762,7750
7828,4,4,4,1,64,4,4,64,4,4,64,20,8,16,128,112,112,8,8,1,2,8,8,2,2,8,1.276071516713741,0.6058244986588326,0.9162021484735502,0.984971898672314,0.5262823952238602,0.8598263646543111,0.8255280512281372,0.7829520145778498,0.8856232294617564,0.8514757908515947,0.36497199999999996,1363376.748886,11818
7829,8,4,4,1,64,4,1,64,4,1,16,8,24,24,64,96,96,32,32,2,2,16,16,2,2,16,1.2878492257877039,0.662615255658005,1.137546979558163,0.782559456398641,0.5685912771439087,0.9062412345927294,0.9934726974724675,0.8353856124432922,0.8818758815232722,0.8951264022864647,0.47904199999999997,1463114.808877,11928
7830,8,4,4,1,16,4,4,16,4,3,64,12,16,16,128,112,112,8,8,1,2,16,8,2,8,8,1.6686358705883408,0.7167900861417561,1.1242525819894909,1.4922564324057506,0.5985229308925372,0.9290554654310873,0.9403151620716871,0.8039501039501039,0.9716394716394716,1.0272686783455807,0.490896,1584610.074572,9194
7831,8,4,4,1,16,4,2,16,4,2,64,20,24,32,96,112,112,16,16,1,2,16,32,2,4,32,1.9435737331760137,0.7135549872122762,1.4970142951927137,1.2379709254709255,0.5960750079580203,1.0060987432358592,1.1474974260187984,0.8406521739130435,0.9944333996023856,1.1085411879755596,0.505777,1544566.356616,12630
7832,8,4,4,1,16,4,1,16,4,2,64,8,40,32,64,112,112,32,32,2,4,16,32,4,4,32,1.3121431290445376,0.652766308835673,2.2728021978021977,0.7831422835308594,0.5703783015428353,1.3004419939852365,1.0706206811068761,0.8308981521272024,0.8812544045102184,1.0749386058317374,0.479203,1588818.199343,9381
7833,8,5,5,2,32,5,2,64,5,1,64,12,40,32,130,112,112,8,8,2,2,16,32,2,2,32,1.4249362698941277,0.7513068271820054,0.8690734645283283,1.2421036413127216,0.6027379222223306,0.8982783221772247,0.924340521162181,0.8289389067524116,1.0212331563903634,0.9514387812912994,0.49208999999999997,1575105.70768,13681
7834,8,5,5,2,16,5,4,64,5,3,64,16,40,32,130,112,112,32,32,2,4,16,8,4,8,8,2.04103160157021,0.7442334850149066,2.422311145813,1.5007756748371084,0.6114423110222781,2.098338357473715,1.2834323922734028,1.1026518391787852,1.1027336860670194,1.4341056103611582,0.551658,1963290.698485,17714
7835,8,2,2,2,64,2,2,16,2,1,32,16,20,32,32,64,64,24,24,2,2,16,32,2,2,32,1.805429732587125,0.710561797752809,1.1310153117025155,1.207559416816457,0.5829037415752064,0.8991367631769636,0.9169563948087794,0.9961360123647605,0.9720171006607073,1.0246351412717027,0.450017,1396417.549617,6661
7836,8,5,5,1,64,5,3,16,5,5,16,16,40,24,130,112,112,32,32,2,8,16,32,8,8,32,1.962652889076339,0.7497628833386026,2.0528535980148885,1.4456066945606694,0.6118661101952105,1.8173395313295975,1.392134740913853,0.8806649965839216,1.0258408531583265,1.326524699685712,0.568346,2123858.872789,15873
7837,8,4,4,1,64,4,4,16,4,3,32,16,16,16,32,112,112,16,16,2,8,16,16,8,8,16,1.9252601311516104,0.7379803952077174,1.9613560929350402,1.4986367579625728,0.5999233039493612,1.80715529523508,1.096999523733926,0.8610554442217769,1.0166666666666666,1.2783370678959725,0.516319,1944535.674468,10016
7838,8,4,4,1,64,4,4,32,4,4,16,8,24,24,128,112,112,16,16,1,2,16,8,2,4,8,1.918256299273458,0.7424859110832811,1.4265432808368779,1.4953935571631731,0.5992542596417731,1.0354467120181405,1.1500948703438634,0.8536423841059603,1.0170801138674257,1.1375774875926614,0.49200499999999997,1651954.722351,10644
7839,4,4,4,2,16,4,1,64,4,2,16,12,24,16,96,64,64,32,32,2,2,8,32,2,4,32,1.277490288663473,0.6272979764581404,1.1899031546648768,0.7793316791802275,0.5396051275781973,0.9062987916862936,0.9083261035307727,0.9374545454545454,0.8815650334860768,0.8941414111891783,0.324717,1080647.936557,8371
7840,4,4,4,1,64,4,2,16,4,4,16,8,24,16,32,112,112,24,24,1,4,8,32,4,2,32,1.4964425542862196,0.6650308468872687,1.4246598932323058,1.0852591429212475,0.5453795270309032,1.4882279834174916,0.8993180280077048,0.84340239912759,1.0158407798537774,1.0515067949738341,0.321753,1188608.180716,8086
7841,4,4,4,1,16,4,1,16,4,3,64,8,40,24,64,96,96,16,16,1,8,8,16,8,2,16,1.3497063302153578,0.634430176565008,1.588822738621087,0.7801864576276654,0.5389650600938476,1.3590238095238096,1.0098500569958788,0.8339443605779598,0.8760070052539405,0.9967706661638392,0.319667,1267506.64744,6603
7842,4,4,4,1,64,4,4,16,4,4,16,12,32,24,96,112,112,16,16,2,8,8,8,8,4,8,1.6037807378814772,0.6717178869848464,1.6073440839323878,1.1047919236215797,0.5515322447485976,1.7866220107674973,1.0939429439888548,0.848398420359807,1.0121408336705786,1.1422523428839584,0.34957499999999997,1500253.574745,8188
7843,4,4,4,1,16,4,3,64,4,4,16,8,40,32,128,64,64,24,24,1,4,8,16,4,2,16,1.596107014234265,0.6543874172185431,1.6064077669902912,1.1076253721089993,0.5537340048030396,1.5895900634956,1.008994801705508,0.8461706783369803,1.031340206185567,1.110484147230977,0.338024,1216479.796742,9743
7844,4,4,4,2,64,4,1,64,4,1,16,8,40,16,96,112,112,32,32,2,4,8,8,4,4,8,1.2995378192328637,0.6274639502579706,1.4134631812745602,0.7795326349717969,0.534598431532003,1.3041958308262946,0.9549738798750657,0.9538727183029108,0.8831214689265536,0.9723066572444465,0.354675,1242990.571079,10649
7845,4,4,4,2,64,4,4,64,4,3,16,8,32,32,32,64,64,32,32,2,2,8,32,2,2,32,1.615304510821459,0.6707679253288078,1.0659708800412317,1.0929097564282164,0.5468394644389972,0.8923985324466865,0.8551345197138827,0.962898406374502,0.9028880866425992,0.9561235646929315,0.329052,1194841.062736,13143
7846,8,4,4,2,32,4,4,32,4,3,64,20,16,16,32,48,48,8,8,2,4,16,32,4,2,32,1.4585902911099793,0.7620501285347043,1.092049104589255,1.2410201149425288,0.5921026785928165,1.2776496922216005,0.8334941619222233,0.8210191082802548,0.7899557801642451,0.9853256733730675,0.468578,1616003.959088,8864
7847,4,4,4,1,16,4,4,16,4,4,64,20,24,16,96,64,64,32,32,1,8,8,32,8,8,32,1.5978745139109458,0.665871121718377,1.6064077669902912,1.109505459216442,0.5529931854079135,1.7911632723507076,1.0894242290471086,0.8572378630015518,1.0287947346770876,1.1443635718133807,0.37870299999999996,1460418.861017,10726
7848,8,4,4,2,16,4,4,32,4,1,16,20,16,16,96,64,64,32,32,2,2,16,8,2,2,8,1.9070148657370884,0.7609497834108776,1.1309637730690363,1.4661129970902036,0.6088278036404837,0.9277567981968998,1.0656673143949908,1.0783602900167317,1.0464435146443514,1.1102330155778517,0.464853,1494384.563468,8831
7849,4,4,4,1,16,4,3,16,4,1,16,8,32,16,64,96,96,8,8,1,8,8,16,8,8,16,1.50437642951241,0.6590245935806586,1.0130204081632652,1.098818718764198,0.5485311283614946,1.7476908317088355,1.0401613680154143,0.7909592963796277,1.0258408531583265,1.0476026252938033,0.310593,1191723.359736,5117
7850,8,4,4,2,64,4,3,64,4,2,16,16,40,16,32,112,112,24,24,2,4,16,8,4,8,8,1.8996387238993326,0.7407465250663752,2.0459154232956887,1.4256661164819617,0.6132718683630733,1.8152011448560978,1.0179129102586766,1.0301012253596165,1.0105050505050506,1.2887732208984302,0.535235,1817032.419676,19110
7851,8,2,2,1,64,2,2,16,2,1,16,8,40,16,32,112,112,8,8,2,2,16,8,2,2,8,1.4321392299879974,0.71098785789237,0.8216579487519036,1.2236276245889197,0.5819513113904977,0.8711912696191906,0.8440828691488322,0.7723187537447573,1.0125506072874495,0.9189452747124354,0.43244299999999997,1333699.53768,5504
7852,4,4,4,2,64,4,2,32,4,4,16,16,16,24,32,112,112,32,32,2,4,8,32,4,8,32,1.5460480414631714,0.6691591422121896,1.4774973211096558,1.079157556557048,0.5490623792155173,1.5190954818448763,0.9212596325627284,0.9804766734279919,0.9516742770167428,1.0770478339344356,0.38533100000000003,1428264.159506,12514
7853,8,4,4,2,64,4,2,16,4,1,64,8,24,32,32,112,112,16,16,2,8,16,8,8,8,8,1.803627836669832,0.7666074026183934,1.4624359200989925,1.2155709690390029,0.6046487734713647,2.057939140467263,1.1078333921185108,1.0083441981747066,1.0287947346770876,1.2284224852594612,0.5162100000000001,1839275.445495,10870
7854,4,2,2,1,64,2,2,64,2,1,32,12,16,32,32,64,64,8,8,1,2,8,16,2,8,16,1.3846874860518055,0.6604010025062657,0.8372634348750126,1.0983695898996322,0.5439249704027428,0.9152213534011405,0.8441034912413574,0.7678713264495631,0.963776493256262,0.8906243497870867,0.30283,954749.604222,5506
7855,4,4,4,1,64,4,2,64,4,1,64,8,8,32,96,64,64,16,16,1,4,8,32,4,8,32,1.3870813896299388,0.6208927870140071,1.3252349423323366,0.9892424738219895,0.5298768226855485,1.4491592122745698,0.9681125308226854,0.8346643643427585,0.9117754283631061,1.00178221680966,0.341553,1135523.879352,10684
7856,4,4,4,1,32,4,1,64,4,1,64,20,16,32,96,48,48,24,24,2,4,8,32,4,4,32,1.3014914102322068,0.6204054937867888,0.9925614877024596,0.7814973987785568,0.5339909438136223,1.1747550835597267,0.7986223475567472,0.795351707116413,0.8289691746768313,0.8697383385803723,0.332931,1150917.332546,7503
7857,8,2,2,1,16,2,2,16,2,1,64,20,32,32,32,48,48,32,32,1,2,16,32,2,8,32,1.5684949398768042,0.6900916630292449,0.9196991032387164,1.225177304964539,0.5801646762806069,0.8730835317571598,0.8074505129823085,0.8404694631601826,0.9058312205722564,0.9344958239846464,0.464125,1386378.063129,6361
7858,4,4,4,1,16,4,4,32,4,1,16,8,24,16,96,112,112,32,32,1,8,8,32,8,2,32,1.6091324043016701,0.6567432844087511,1.3849115562747614,1.0975222363405337,0.5502381906415564,1.7871441095432914,1.103269893983906,0.8553417385534173,1.0317656765676568,1.119563232290616,0.332519,1298704.246861,7103
7859,4,4,4,2,16,4,2,16,4,4,16,8,24,16,64,64,64,32,32,2,4,8,32,4,4,32,1.5734138053456408,0.6589330369547096,1.6162412086480855,1.0809904795959415,0.5470766860846008,1.6268930396944534,1.0133450652588356,0.9852229299363058,1.1383705052344106,1.1378318618614427,0.311149,1180367.227481,6737
7860,8,2,2,1,64,2,2,64,2,1,16,8,40,24,32,64,64,8,8,2,8,16,8,8,4,8,1.4322053460135729,0.6937253181219833,0.9667354808553733,1.2284132466477042,0.5840855600820439,1.6844419524287317,0.9712968429338507,0.7607711981113515,0.9976067012365377,1.03547573849235,0.465805,1661856.359892,6166
7861,4,4,4,2,16,4,3,16,4,2,16,16,40,32,128,112,112,16,16,2,4,8,8,4,4,8,1.5344374191101915,0.6554726368159204,1.6304690579424517,1.0907901858199531,0.5541560922240855,1.695583721160511,1.0090242691510178,1.0002586652871184,1.1220278151637506,1.1435799847416666,0.348022,1268427.192919,7154
7862,4,4,4,2,64,4,4,32,4,2,64,8,40,16,128,112,112,32,32,2,4,8,32,4,2,32,1.5802395768776902,0.6835278858625162,1.6176106367724696,1.0964773087908601,0.5554836418879135,1.6827535377358491,1.0044772647982323,0.9782443713635214,1.1140311804008909,1.145871711609994,0.37429399999999996,1402731.431701,12019
7863,8,4,4,1,16,4,4,64,4,1,16,16,40,32,96,112,112,16,16,2,2,16,32,2,2,32,1.977519733976436,0.7472821805577439,1.1324603029749953,1.5032009447448567,0.6017694375194764,0.9620596662733861,1.1152716356241326,0.8579986687375194,0.9920666402221341,1.0988476900700757,0.488909,1551339.50291,11118
7864,8,4,4,2,64,4,2,32,4,2,16,8,16,24,128,64,64,32,32,2,4,16,32,4,8,32,1.9550668011091505,0.7368339288488426,1.9248487668683107,1.2117947690149313,0.6078785315180609,1.7942600276625174,1.1627515649188935,1.0859309182813817,1.098375054896794,1.2864155959020982,0.50663,1684991.054555,10401
7865,8,2,2,1,16,2,2,64,2,1,64,8,40,16,128,64,64,8,8,2,4,16,32,4,2,32,1.4321392299879974,0.7161407217273139,0.9667354808553733,1.2311647322337609,0.585829809825373,1.48018774959805,0.9049951541504047,0.7820020222446916,0.9956210191082803,1.0105351021923608,0.463371,1483967.039,6125
7866,8,4,4,1,32,4,4,64,4,1,16,12,20,24,64,112,112,16,16,2,2,16,32,2,2,32,1.9304715777683286,0.7327359802255523,1.1426795580110498,1.5064781362900213,0.6009063018121175,0.9483346809476867,1.098639023149326,0.8560991808722603,1.0060337892196298,1.0913753586995525,0.474302,1519541.807196,10434
7867,4,3,3,1,64,3,1,64,3,1,64,8,24,16,96,112,112,24,24,2,8,8,16,8,4,16,1.299519673825016,0.6217881489250131,1.3678148250206668,0.778553953129024,0.5389227562509267,1.3576553791020163,1.0189936884327258,0.8334051724137931,0.8809439943642128,0.9663997323848217,0.363625,1383853.199879,7232
7868,8,4,4,1,16,4,2,16,4,3,64,20,16,16,64,64,64,32,32,1,2,16,32,2,8,32,1.9477836842325562,0.7204921768190794,1.3236094074982667,1.2325451024360412,0.5924489590473954,0.987753807106599,1.088600415905224,0.8674293405114402,1.005225080385852,1.085098663771384,0.48268,1531296.204955,8856
7869,4,4,4,2,16,4,4,16,4,3,64,12,16,32,128,112,112,32,32,2,8,8,32,8,8,32,1.580293241189605,0.6697260660830274,1.6177160735236606,1.0864291810790172,0.5532110132809318,1.9612080813633865,1.1112183198250354,0.983719155431188,1.1498850574712645,1.1903784654719018,0.396623,1637124.261937,11479
7870,4,4,4,2,64,4,4,32,4,1,64,8,16,16,96,112,112,32,32,2,2,8,32,2,8,32,1.6005812853629593,0.6687817258883249,1.1207496048769474,1.0768991005432362,0.5468467232735849,0.984833845198247,0.9521578570247479,0.997420686097498,1.0334710743801654,0.99797132251619,0.3569,1235457.414121,12279
7871,8,2,2,2,64,2,2,16,2,1,32,8,20,32,32,112,112,8,8,2,4,16,32,4,4,32,1.4593908032459133,0.7244539483733008,0.9581885568681955,1.2106422385743605,0.5891334296242272,1.4854394198322303,0.9162997931363709,0.7922556853103873,0.9028880866425992,1.0042991068452871,0.459762,1512010.952451,6454
7872,4,4,4,1,64,4,2,16,4,1,64,8,8,32,64,112,112,8,8,1,8,8,32,8,8,32,1.2531170055203986,0.6263866877971473,0.9694921875,0.9803404945277665,0.533377929308187,1.547639275514262,0.9374321684393314,0.7729362382570458,0.9198234645090106,0.9489494945970165,0.33294999999999997,1272431.400037,7218
7873,4,4,4,2,32,4,2,64,4,4,16,20,20,24,128,64,64,32,32,2,8,8,32,8,8,32,1.5684552900333681,0.6742004264392324,1.6190880031313197,1.0805558037708873,0.5547306668581765,1.8771047092870297,1.0983246972057095,0.9775025278058646,1.1357856494096277,1.1761941971045795,0.41776100000000005,1634848.534988,13367
7874,8,5,5,1,16,5,2,16,5,3,64,8,20,16,130,112,112,32,32,1,8,16,32,8,2,32,1.9282917227804828,0.7229080932784636,2.3995939282606593,1.2314781811701208,0.6032881152402384,1.817416684355763,1.3561783639503846,0.8589515770768548,1.024580090126997,1.326965195137774,0.502294,1825055.690224,10460
7875,8,4,4,2,64,4,4,64,4,2,16,8,24,24,128,112,112,32,32,2,4,16,8,4,8,8,1.9512957061388796,0.762540192926045,2.2607943159045365,1.4534254807692308,0.6092389750465843,2.1158917075461208,1.2667277726856094,1.070005534034311,1.0688034188034188,1.395413678206082,0.537431,1866567.971168,15873
7876,4,4,4,2,64,4,4,16,4,2,64,8,40,16,96,112,112,32,32,2,4,8,8,4,2,8,1.5802395768776902,0.6835278858625162,1.6162412086480855,1.0964773087908601,0.5554836418879135,1.6746731083314588,0.9975170342995727,0.9782443713635214,1.1140311804008909,1.1440483684958345,0.350457,1322025.496836,12042
7877,8,3,3,1,32,3,2,64,3,1,64,20,24,24,96,64,64,8,8,1,4,16,32,4,8,32,1.5933607827359806,0.7479892761394102,0.9995167331158632,1.247099468880524,0.5993530678357355,1.4974683212215023,0.976678445229682,0.7706257473096851,1.0283717105263157,1.0511626169994108,0.508682,1584734.272152,10439
7878,4,4,4,2,16,4,2,32,4,2,16,20,16,32,96,112,112,16,16,2,4,8,32,4,8,32,1.5663698941380413,0.6735302470888952,1.6136141993368442,1.0814738630774046,0.5508611314161422,1.6226227364471104,1.0086118814771565,0.9887496803886474,1.137852593266606,1.1381873585152051,0.3551,1270412.369995,7650
